level_0,index,Tanggal,tt_air_max,tt_air_avg,tt_air_min,rh_avg,pp_air,rr,ws_avg,ws_max,wd_avg,Arah_Mata_Angin,sr_avg,sr_max
2696,2696,2023-01-19 17:20:00,31.59,24.4,24.3,92.1,995.1228,0.0,0.217,0.643,293.3,NW,0.0,
2697,2697,2023-01-19 17:30:00,31.59,24.38,24.27,92.2,994.9698,0.0,0.095,0.602,226.0,SW,0.0,
2698,2698,2023-01-19 17:40:00,31.59,24.3,24.17,92.3,994.8526,0.0,0.158,0.714,245.9,SW,0.0,
2699,2699,2023-01-19 17:50:00,31.59,24.27,24.17,92.2,994.7386,0.0,0.216,0.734,80.7,E,0.0,
2700,2700,2023-01-19 18:00:00,31.59,24.26,24.15,92.2,994.5573,0.0,0.07,0.551,270.3,W,0.0,
2701,2701,2023-01-19 18:10:00,31.59,24.26,24.15,92.4,994.4454,0.0,0.096,0.51,159.9,S,0.0,
2702,2702,2023-01-19 18:20:00,31.59,24.16,24.06,92.6,994.4158,0.0,0.018,0.367,74.67,E,0.0,
2703,2703,2023-01-19 18:30:00,31.59,24.09,24.0,93.1,994.3131,0.0,0.271,0.714,72.92,E,0.0,
2704,2704,2023-01-19 18:40:00,31.59,24.12,24.0,92.9,994.2596,0.0,0.081,0.592,64.08,NE,0.0,
2705,2705,2023-01-19 18:50:00,31.59,24.19,24.0,92.7,994.1688,0.0,0.158,0.571,138.4,SE,0.0,
2706,2706,2023-01-19 19:00:00,31.59,24.21,24.0,92.1,994.0078,0.0,0.388,1.061,86.7,E,0.0,
2707,2707,2023-01-19 19:10:00,31.59,24.2,24.0,92.2,993.9416,0.0,0.36,0.785,50.98,NE,0.0,
2708,2708,2023-01-19 19:20:00,31.59,24.15,24.0,92.5,993.9286,0.0,0.367,1.03,74.48,E,0.0,
2709,2709,2023-01-19 19:30:00,31.59,24.1,23.96,92.5,993.765,0.0,0.321,0.745,70.81,E,0.0,
2710,2710,2023-01-19 19:40:00,31.59,23.95,23.8,92.8,993.6738,0.0,0.388,0.755,53.44,NE,0.0,
2711,2711,2023-01-19 19:50:00,31.59,23.87,23.75,92.9,993.6363,0.0,0.2,0.561,197.2,S,0.0,
2712,2712,2023-01-19 20:00:00,31.59,23.87,23.75,93.0,993.5999,0.0,0.285,0.765,288.6,W,0.0,
2713,2713,2023-01-19 20:10:00,31.59,23.86,23.75,92.9,993.6927,0.0,0.155,0.816,247.4,SW,0.0,
2714,2714,2023-01-19 20:20:00,31.59,,23.71,93.2,993.6896,0.0,0.049,0.316,186.9,S,0.0,
2715,2715,2023-01-19 20:30:00,31.59,23.6,23.46,94.0,993.6071,0.0,0.295,0.643,72.58,E,0.0,
2716,2716,2023-01-19 20:40:00,31.59,,23.37,94.4,993.5099,0.0,0.14,0.571,42.29,NE,0.0,
2717,2717,2023-01-19 20:50:00,31.59,,23.32,94.5,993.5055,0.0,0.407,0.867,63.13,NE,0.0,
2718,2718,2023-01-19 21:00:00,31.59,23.39,23.3,94.4,993.6616,0.0,0.537,1.122,48.73,NE,0.0,
2719,2719,2023-01-19 21:10:00,31.59,23.31,23.21,94.5,993.8358,0.0,0.42,1.142,70.92,E,0.0,
2720,2720,2023-01-19 21:20:00,31.59,23.3,23.21,94.4,993.9979,0.0,0.195,0.52,83.1,E,0.0,
2721,2721,2023-01-19 21:30:00,31.59,23.31,23.21,94.2,994.0596,0.0,0.161,0.571,62.59,NE,0.0,
2722,2722,2023-01-19 21:40:00,31.59,23.33,23.21,94.1,994.0459,0.0,0.099,0.592,60.61,NE,0.0,
2723,2723,2023-01-19 21:50:00,31.59,23.31,23.21,93.9,994.0433,0.0,0.146,0.765,90.3,E,0.0,
2724,2724,2023-01-19 22:00:00,31.59,23.35,23.21,93.3,993.9591,0.0,0.2,0.551,100.2,E,0.0,
2725,2725,2023-01-19 22:10:00,31.59,23.38,23.21,93.0,993.9906,0.0,0.53,1.367,53.4,NE,0.0,
2726,2726,2023-01-19 22:20:00,31.59,23.38,23.21,92.9,994.1023,0.0,0.436,1.0,73.06,E,0.0,
2727,2727,2023-01-19 22:30:00,31.59,23.29,23.18,93.4,994.2185,0.0,0.487,1.153,64.91,NE,0.0,
2728,2728,2023-01-19 22:40:00,31.59,23.25,23.16,93.6,994.4486,0.0,0.463,1.091,65.96,NE,2.832,
2729,2729,2023-01-19 22:50:00,31.59,23.33,23.16,93.7,994.6127,0.0,0.454,0.969,75.2,E,12.61,
2730,2730,2023-01-19 23:00:00,31.59,23.36,23.16,93.7,994.7556,0.0,0.358,0.775,54.57,NE,33.37,
2731,2731,2023-01-19 23:10:00,31.59,23.47,23.16,93.8,994.9303,0.0,0.655,2.213,71.97,E,52.93,
2732,2732,2023-01-19 23:20:00,31.59,23.71,23.16,92.0,995.0505,0.0,0.894,2.071,86.6,E,71.24,
2733,2733,2023-01-19 23:30:00,31.59,24.06,23.16,90.4,995.254,0.0,0.637,1.632,64.53,NE,88.0,
2734,2734,2023-01-19 23:40:00,31.59,24.44,23.16,88.7,995.4172,0.0,0.347,1.01,181.8,S,96.2,
2735,2735,2023-01-19 23:50:00,31.59,,23.16,87.0,995.3704,0.0,0.469,1.091,127.5,SE,131.1,
2736,2736,2023-01-20 00:00:00,31.59,25.13,23.16,85.9,995.4794,0.0,1.05,1.989,86.3,E,216.4,
2737,2737,2023-01-20 00:10:00,,25.7,25.32,83.6,995.623,0.0,0.364,1.3,134.6,SE,249.9,256.2
2738,2738,2023-01-20 00:20:00,,26.57,25.32,80.1,995.7473,0.0,0.551,1.326,189.5,S,269.3,290.8
2739,2739,2023-01-20 00:30:00,,26.58,25.32,79.99,995.8979,0.0,0.656,1.642,136.5,SE,265.9,351.0
2740,2740,2023-01-20 00:40:00,,,25.32,78.85,995.8673,0.0,0.774,1.387,130.7,SE,406.6,463.0
2741,2741,2023-01-20 00:50:00,,,25.32,76.82,995.8225,0.0,0.833,1.612,246.9,SW,516.1,562.5
2742,2742,2023-01-20 01:00:00,28.19,27.77,25.32,75.57,995.8948,0.0,0.708,1.663,203.4,SW,535.8,591.3
2743,2743,2023-01-20 01:10:00,28.25,28.07,25.32,73.76,996.0981,0.0,0.63,1.846,207.0,SW,524.5,664.1
2744,2744,2023-01-20 01:20:00,28.99,28.55,25.32,72.71,996.2228,0.0,0.834,2.101,164.0,S,562.5,785.4
2745,2745,2023-01-20 01:30:00,28.99,28.04,25.32,73.4,996.2346,0.0,0.552,1.132,133.3,SE,286.7,785.4
2746,2746,2023-01-20 01:40:00,28.99,27.83,25.32,75.92,996.2393,0.0,0.923,2.132,241.3,SW,261.4,785.4
2747,2747,2023-01-20 01:50:00,28.99,27.93,25.32,75.18,996.1595,0.0,0.995,1.877,234.6,SW,324.1,785.4
2748,2748,2023-01-20 02:00:00,28.99,27.95,25.32,76.33,996.0914,0.0,1.419,2.183,222.5,SW,236.7,785.4
2749,2749,2023-01-20 02:10:00,28.99,,25.32,79.66,996.091,0.0,1.168,2.071,220.4,SW,132.7,785.4
2750,2750,2023-01-20 02:20:00,28.99,,25.32,81.5,996.055,0.0,0.817,2.142,226.0,SW,257.2,785.4
2751,2751,2023-01-20 02:30:00,28.99,28.15,25.32,76.23,995.9611,0.0,1.155,2.397,206.3,SW,773.2,949.0
2752,2752,2023-01-20 02:40:00,29.36,29.09,25.32,70.64,995.8487,0.0,1.292,2.754,187.4,S,945.0,
2753,2753,2023-01-20 02:50:00,29.49,29.26,25.32,70.34,995.7562,0.0,1.646,3.07,241.1,SW,700.0,
2754,2754,2023-01-20 03:00:00,29.87,29.56,25.32,68.38,995.6888,0.0,1.582,3.325,254.0,W,888.0,
2755,2755,2023-01-20 03:10:00,29.87,29.32,25.32,68.58,995.5828,0.0,1.279,2.632,248.4,W,373.0,
2756,2756,2023-01-20 03:20:00,29.87,29.33,25.32,68.75,995.5103,0.0,1.163,3.703,231.2,SW,341.6,
2757,2757,2023-01-20 03:30:00,29.87,29.07,25.32,69.29,995.452,0.0,1.343,2.754,238.4,SW,512.7,
2758,2758,2023-01-20 03:40:00,29.87,29.39,25.32,66.84,995.3821,0.0,1.368,2.907,266.9,W,417.1,
2759,2759,2023-01-20 03:50:00,29.87,29.23,25.32,69.04,995.3498,0.0,1.234,2.213,256.6,W,444.7,
2760,2760,2023-01-20 04:00:00,29.97,29.46,25.32,67.45,995.2591,0.0,1.848,3.233,252.3,W,830.0,
2761,2761,2023-01-20 04:10:00,30.31,30.02,25.32,63.59,995.2054,0.0,1.29,2.795,229.4,SW,,
2762,2762,2023-01-20 04:20:00,30.34,30.02,25.32,63.3,995.099,0.0,1.851,3.244,261.2,W,431.6,
2763,2763,2023-01-20 04:30:00,30.34,29.87,25.32,65.75,994.9833,0.0,1.428,2.723,241.4,SW,616.6,
2764,2764,2023-01-20 04:40:00,30.34,30.01,25.32,65.86,994.789,0.0,1.671,3.131,247.0,SW,743.0,
2765,2765,2023-01-20 04:50:00,30.78,30.5,25.32,62.13,994.5424,0.0,1.473,3.152,224.2,SW,768.2,
2766,2766,2023-01-20 05:00:00,31.2,30.83,25.32,60.69,994.4013,0.0,1.82,4.08,248.9,W,436.6,
2767,2767,2023-01-20 05:10:00,31.2,30.83,25.32,61.44,994.2362,0.0,1.774,3.57,232.5,SW,760.4,
2768,2768,2023-01-20 05:20:00,31.77,31.44,25.32,59.31,993.969,0.0,1.89,3.866,223.7,SW,967.0,
2769,2769,2023-01-20 05:30:00,31.77,31.58,25.32,59.19,993.9058,0.0,2.018,4.651,226.3,SW,,
2770,2770,2023-01-20 05:40:00,31.77,31.33,25.32,60.55,993.8654,0.0,2.6,4.61,235.5,SW,905.0,
2771,2771,2023-01-20 05:50:00,31.77,30.92,25.32,62.24,993.7166,0.0,1.922,3.988,241.6,SW,796.4,
2772,2772,2023-01-20 06:00:00,31.77,31.17,25.32,61.14,993.6699,0.0,2.455,4.692,221.6,SW,746.7,
2773,2773,2023-01-20 06:10:00,31.77,30.85,25.32,61.68,993.5238,0.0,2.481,6.191,225.2,SW,508.0,
2774,2774,2023-01-20 06:20:00,31.77,30.24,25.32,64.31,993.5505,0.0,1.567,3.019,216.2,SW,232.7,
2775,2775,2023-01-20 06:30:00,31.77,29.71,25.32,65.41,993.3508,0.0,2.46,4.264,215.8,SW,249.8,
2776,2776,2023-01-20 06:40:00,31.77,29.61,25.32,67.46,993.209,0.0,2.071,3.815,226.7,SW,361.7,
2777,2777,2023-01-20 06:50:00,31.77,29.56,25.32,68.05,993.1483,0.0,2.097,3.601,221.0,SW,387.0,
2778,2778,2023-01-20 07:00:00,31.77,29.56,25.32,68.03,993.0179,0.0,2.636,4.61,228.9,SW,434.8,
2779,2779,2023-01-20 07:10:00,31.77,29.77,25.32,68.7,992.9922,0.0,2.143,4.029,224.9,SW,589.2,
2780,2780,2023-01-20 07:20:00,31.77,30.02,25.32,68.06,992.7623,0.0,2.379,4.488,219.9,SW,606.1,
2781,2781,2023-01-20 07:30:00,31.77,29.74,25.32,68.46,992.7451,0.0,2.409,5.008,232.4,SW,414.2,
2782,2782,2023-01-20 07:40:00,31.77,29.31,25.32,70.25,992.7216,0.0,2.28,4.539,222.3,SW,301.7,
2783,2783,2023-01-20 07:50:00,31.77,28.93,25.32,71.39,992.787,0.0,1.73,3.427,229.0,SW,219.8,
2784,2784,2023-01-20 08:00:00,31.77,28.85,25.32,71.91,992.8961,0.0,1.89,3.672,227.3,SW,178.3,
2785,2785,2023-01-20 08:10:00,31.77,28.56,25.32,73.28,992.8874,0.0,1.839,3.254,227.7,SW,178.5,
2786,2786,2023-01-20 08:20:00,31.77,28.56,25.32,73.34,992.8085,0.0,1.228,3.223,223.3,SW,120.5,
2787,2787,2023-01-20 08:30:00,31.77,28.32,25.32,75.19,992.8706,0.0,1.159,2.815,243.9,SW,71.67,
2788,2788,2023-01-20 08:40:00,31.77,27.92,25.32,76.72,992.8639,0.0,1.509,2.948,255.7,W,70.25,
2789,2789,2023-01-20 08:50:00,31.77,27.81,25.32,77.75,992.8845,0.0,1.062,1.948,260.4,W,54.56,
2790,2790,2023-01-20 09:00:00,31.77,,25.32,82.8,993.0653,0.0,1.304,3.009,155.3,SE,33.02,
2791,2791,2023-01-20 09:10:00,31.77,25.91,25.32,87.9,993.1518,0.0,1.491,3.611,186.9,S,36.45,
2792,2792,2023-01-20 09:20:00,31.77,25.38,25.18,90.0,993.2258,0.0,1.331,3.631,199.6,S,31.13,
2793,2793,2023-01-20 09:30:00,31.77,25.13,24.97,90.4,993.247,0.0,1.369,2.356,150.4,SE,45.19,
2794,2794,2023-01-20 09:40:00,31.77,24.91,24.78,92.3,993.2381,0.0,0.894,1.795,76.42,E,57.77,
2795,2795,2023-01-20 09:50:00,31.77,24.87,24.78,92.5,993.246,0.0,0.718,1.51,105.9,E,60.91,
2796,2796,2023-01-20 10:00:00,31.77,24.88,24.78,92.2,993.2734,0.0,0.776,1.591,142.4,SE,45.35,
2797,2797,2023-01-20 10:10:00,31.77,24.92,,91.5,993.3114,0.0,1.007,2.285,140.9,SE,39.54,
2798,2798,2023-01-20 10:20:00,31.77,24.73,24.63,90.5,993.2324,0.0,0.66,1.459,158.6,S,36.63,
2799,2799,2023-01-20 10:30:00,31.77,24.73,24.63,89.4,993.2816,0.0,0.669,1.55,174.4,S,33.41,
2800,2800,2023-01-20 10:40:00,31.77,24.59,24.5,90.1,993.4406,0.0,0.529,1.836,215.4,SW,21.95,
2801,2801,2023-01-20 10:50:00,31.77,24.66,24.5,89.9,993.5841,0.0,0.428,0.949,213.0,SW,8.66,
2802,2802,2023-01-20 11:00:00,31.77,,24.42,90.3,993.7028,0.0,0.414,1.387,217.4,SW,1.584,
2803,2803,2023-01-20 11:10:00,31.77,24.4,24.25,91.0,993.9088,0.0,0.536,1.357,141.0,SE,0.0,
2804,2804,2023-01-20 11:20:00,31.77,24.31,24.23,90.7,994.0314,0.0,0.809,1.754,209.2,SW,0.0,
2805,2805,2023-01-20 11:30:00,31.77,24.29,24.17,90.4,994.0994,0.0,0.989,1.816,122.1,SE,0.0,
2806,2806,2023-01-20 11:40:00,31.77,24.31,24.17,89.6,994.3056,0.0,0.604,1.561,155.9,SE,0.0,
2807,2807,2023-01-20 11:50:00,31.77,24.34,24.17,89.5,994.5125,0.0,0.644,1.244,196.2,S,0.0,
2808,2808,2023-01-20 12:00:00,31.77,24.24,24.13,90.3,994.6507,0.0,0.538,1.204,114.7,SE,0.0,
2809,2809,2023-01-20 12:10:00,31.77,24.07,23.95,91.4,994.7221,0.0,0.448,1.081,62.61,NE,0.0,
2810,2810,2023-01-20 12:20:00,31.77,23.99,23.91,92.1,994.7985,0.0,0.458,1.03,60.88,NE,0.0,
2811,2811,2023-01-20 12:30:00,31.77,23.98,23.89,91.9,994.8859,0.0,0.439,0.928,55.07,NE,0.0,
2812,2812,2023-01-20 12:40:00,31.77,23.99,23.89,92.0,995.1237,0.0,0.251,1.295,98.9,E,0.0,
2813,2813,2023-01-20 12:50:00,31.77,24.02,23.89,91.7,995.3356,0.0,0.314,1.224,132.3,SE,0.0,
2814,2814,2023-01-20 13:00:00,31.77,24.1,23.89,91.6,995.4486,0.0,0.576,1.295,138.5,SE,0.0,
2815,2815,2023-01-20 13:10:00,31.77,24.17,23.89,91.1,995.6487,0.0,0.611,1.561,229.8,SW,0.0,
2816,2816,2023-01-20 13:20:00,31.77,24.21,23.89,91.3,995.7591,0.0,0.348,0.867,160.7,S,0.0,
2817,2817,2023-01-20 13:30:00,31.77,24.18,23.89,91.3,995.8796,0.0,0.388,1.071,229.2,SW,0.0,
2818,2818,2023-01-20 13:40:00,31.77,24.25,23.89,90.4,995.9961,0.0,0.32,0.877,124.4,SE,0.0,
2819,2819,2023-01-20 13:50:00,31.77,24.24,23.89,90.3,996.0359,0.0,0.402,0.806,183.5,S,0.0,
2820,2820,2023-01-20 14:00:00,31.77,24.29,23.89,90.0,996.1451,0.0,0.165,0.653,245.4,SW,0.0,
2821,2821,2023-01-20 14:10:00,31.77,24.28,23.89,90.8,996.265,0.0,0.085,0.469,306.6,NW,0.0,
2822,2822,2023-01-20 14:20:00,31.77,24.19,23.89,91.4,996.29,0.0,0.135,0.877,249.2,W,0.0,
2823,2823,2023-01-20 14:30:00,31.77,24.25,23.89,91.0,996.28,0.0,0.181,0.745,273.9,W,0.0,
2824,2824,2023-01-20 14:40:00,31.77,24.31,23.89,90.9,996.2928,0.0,0.138,0.928,261.9,W,0.0,
2825,2825,2023-01-20 14:50:00,31.77,24.39,23.89,90.5,996.4645,0.0,0.364,0.847,296.8,NW,0.0,
2826,2826,2023-01-20 15:00:00,31.77,24.28,23.89,91.4,996.5778,0.0,0.858,2.132,286.5,W,0.0,
2827,2827,2023-01-20 15:10:00,31.77,24.36,23.89,91.1,996.6183,0.0,0.593,1.54,253.2,W,0.0,
2828,2828,2023-01-20 15:20:00,31.77,24.38,23.89,91.7,996.641,0.0,0.86,2.203,281.6,W,0.0,
2829,2829,2023-01-20 15:30:00,31.77,24.25,23.89,91.8,996.5262,0.0,1.416,3.244,272.4,W,0.0,
2830,2830,2023-01-20 15:40:00,31.77,24.09,23.85,91.4,996.3714,0.2,1.199,2.356,265.9,W,0.0,
2831,2831,2023-01-20 15:50:00,31.77,23.81,23.67,93.4,996.2494,0.2,0.849,1.673,260.5,W,0.0,
2832,2832,2023-01-20 16:00:00,31.77,,23.37,93.7,996.2068,0.2,0.879,2.346,272.2,W,0.0,
2833,2833,2023-01-20 16:10:00,31.77,23.35,23.21,93.8,996.111,0.6,1.042,2.06,294.8,NW,0.0,
2834,2834,2023-01-20 16:20:00,31.77,23.28,23.16,94.0,995.8986,0.8,0.711,1.663,277.4,W,0.0,
2835,2835,2023-01-20 16:30:00,31.77,23.3,23.16,94.3,995.7118,0.8,0.726,1.591,290.0,W,0.0,
2836,2836,2023-01-20 16:40:00,31.77,23.32,23.16,94.4,995.6524,0.8,0.725,1.54,295.0,NW,0.0,
2837,2837,2023-01-20 16:50:00,31.77,23.31,23.16,94.6,995.7598,0.8,0.624,1.469,289.4,W,0.0,
2838,2838,2023-01-20 17:00:00,31.77,23.3,23.16,94.8,995.7746,0.8,0.746,1.387,293.0,NW,0.0,
2839,2839,2023-01-20 17:10:00,31.77,23.32,23.16,94.8,995.7074,0.8,0.654,1.357,282.1,W,0.0,
2840,2840,2023-01-20 17:20:00,31.77,23.33,23.16,94.9,995.6379,1.0,0.399,1.193,242.9,SW,0.0,
2841,2841,2023-01-20 17:30:00,31.77,23.31,23.16,95.0,995.4665,1.0,0.242,0.989,161.2,S,0.0,
2842,2842,2023-01-20 17:40:00,31.77,23.27,23.16,95.2,995.3291,1.0,0.301,0.673,92.1,E,0.0,
2843,2843,2023-01-20 17:50:00,31.77,23.17,23.1,95.6,995.1483,1.0,0.237,0.704,74.58,E,0.0,
2844,2844,2023-01-20 18:00:00,31.77,23.2,23.1,95.8,995.0285,1.0,0.284,0.847,59.16,NE,0.0,
2845,2845,2023-01-20 18:10:00,31.77,23.17,23.07,95.9,994.9275,1.0,0.605,1.255,67.96,E,0.0,
2846,2846,2023-01-20 18:20:00,31.77,23.14,23.05,95.9,994.8038,1.0,0.658,1.265,69.53,E,0.0,
2847,2847,2023-01-20 18:30:00,31.77,23.14,23.05,96.0,994.7445,1.0,0.283,0.867,144.0,SE,0.0,
2848,2848,2023-01-20 18:40:00,31.77,23.18,23.05,96.0,994.7347,1.0,0.088,0.541,155.0,SE,0.0,
2849,2849,2023-01-20 18:50:00,31.77,23.22,23.05,96.1,994.6678,1.0,0.0,0.0,129.7,SE,0.0,
2850,2850,2023-01-20 19:00:00,31.77,23.26,23.05,96.1,994.5748,1.0,0.262,0.887,162.9,S,0.0,
2851,2851,2023-01-20 19:10:00,31.77,23.25,23.05,96.1,994.4118,1.0,0.296,0.785,153.0,SE,0.0,
2852,2852,2023-01-20 19:20:00,31.77,23.25,23.05,96.1,994.3124,1.0,0.661,1.581,200.1,S,0.0,
2853,2853,2023-01-20 19:30:00,31.77,23.26,23.05,96.0,994.1979,1.0,0.596,1.346,193.8,S,0.0,
2854,2854,2023-01-20 19:40:00,31.77,23.26,23.05,95.8,994.0476,1.0,0.501,1.132,200.6,S,0.0,
2855,2855,2023-01-20 19:50:00,31.77,23.21,23.05,95.6,993.9218,1.0,0.117,0.816,174.9,S,0.0,
2856,2856,2023-01-20 20:00:00,31.77,23.16,23.05,95.6,993.7671,1.0,0.0,0.0,156.4,SE,0.0,
2857,2857,2023-01-20 20:10:00,31.77,23.11,23.03,95.6,993.5754,1.0,0.0,0.0,53.88,NE,0.0,
2858,2858,2023-01-20 20:20:00,31.77,23.05,22.94,95.7,993.4002,1.0,0.091,0.388,25.9,NE,0.0,
2859,2859,2023-01-20 20:30:00,31.77,23.01,22.92,95.9,993.2853,1.0,0.046,0.418,41.34,NE,0.0,
2860,2860,2023-01-20 20:40:00,31.77,22.94,22.82,96.0,993.221,1.0,0.037,0.439,196.0,S,0.0,
2861,2861,2023-01-20 20:50:00,31.77,22.98,22.82,96.1,993.0801,1.0,0.0,0.0,283.2,W,0.0,
2862,2862,2023-01-20 21:00:00,31.77,22.98,22.82,96.1,993.0391,1.0,0.0,0.0,144.8,SE,0.0,
2863,2863,2023-01-20 21:10:00,31.77,22.97,22.82,96.2,993.0746,1.0,0.144,0.551,38.71,NE,0.0,
2864,2864,2023-01-20 21:20:00,31.77,22.97,22.82,96.3,993.0722,1.0,0.236,0.602,34.05,NE,0.0,
2865,2865,2023-01-20 21:30:00,31.77,22.96,22.82,96.3,993.0533,1.0,0.248,0.632,86.6,E,0.0,
2866,2866,2023-01-20 21:40:00,31.77,22.94,22.82,96.3,993.0614,1.0,0.0,0.0,248.7,W,0.0,
2867,2867,2023-01-20 21:50:00,31.77,22.9,22.81,96.2,993.1076,1.0,0.073,0.469,272.0,W,0.0,
2868,2868,2023-01-20 22:00:00,31.77,22.88,22.81,96.3,993.1953,1.0,0.0,0.0,254.2,W,0.0,
2869,2869,2023-01-20 22:10:00,31.77,22.81,22.71,96.3,993.2404,1.0,0.0,0.0,56.22,NE,0.0,
2870,2870,2023-01-20 22:20:00,31.77,22.72,22.66,96.4,993.3062,1.0,0.056,0.561,41.81,NE,0.0,
2871,2871,2023-01-20 22:30:00,31.77,22.65,22.56,96.5,993.4482,1.0,0.301,0.612,75.31,E,0.0,
2872,2872,2023-01-20 22:40:00,31.77,22.58,22.48,96.5,993.5055,1.0,0.205,0.643,69.89,E,2.135,
2873,2873,2023-01-20 22:50:00,31.77,22.47,22.35,96.5,993.5673,1.0,0.319,0.663,64.53,NE,6.938,
2874,2874,2023-01-20 23:00:00,31.77,22.57,22.35,96.7,993.6999,1.0,0.203,0.592,52.12,NE,11.94,
2875,2875,2023-01-20 23:10:00,31.77,22.79,22.35,96.9,993.8204,1.0,0.3,0.612,55.13,NE,19.07,
2876,2876,2023-01-20 23:20:00,31.77,22.88,22.35,96.9,993.9394,1.0,0.36,0.632,59.58,NE,29.47,
2877,2877,2023-01-20 23:30:00,31.77,23.06,22.35,97.0,994.0748,1.0,0.44,1.03,49.62,NE,37.6,
2878,2878,2023-01-20 23:40:00,31.77,23.27,22.35,97.0,994.2145,1.0,0.368,0.775,53.48,NE,59.31,
2879,2879,2023-01-20 23:50:00,31.77,23.46,22.35,96.8,994.3089,1.0,0.408,1.122,67.4,NE,85.4,
2880,2880,2023-01-21 00:00:00,31.77,23.98,22.35,96.3,994.4193,1.0,0.262,0.979,59.12,NE,181.4,
2881,2881,2023-01-21 00:10:00,,24.48,24.38,92.5,994.5245,0.0,0.498,1.336,66.26,NE,184.1,300.0
2882,2882,2023-01-21 00:20:00,,24.89,24.38,88.9,994.5585,0.0,1.04,1.867,83.3,E,329.7,448.9
2883,2883,2023-01-21 00:30:00,,25.77,24.38,85.3,994.5782,0.0,0.858,2.183,203.5,SW,436.2,497.6
2884,2884,2023-01-21 00:40:00,,,24.38,81.8,994.652,0.0,0.831,2.02,230.6,SW,371.3,563.4
2885,2885,2023-01-21 00:50:00,,,24.38,82.4,994.7536,0.0,0.659,1.652,151.0,SE,264.2,563.4
2886,2886,2023-01-21 01:00:00,,,24.38,83.3,994.8421,0.0,0.511,1.153,143.1,SE,263.1,563.4
2887,2887,2023-01-21 01:10:00,,26.77,24.38,79.39,994.8418,0.0,0.495,0.898,83.7,E,572.0,601.5
2888,2888,2023-01-21 01:20:00,27.96,27.72,24.38,75.25,994.78,0.0,0.615,1.224,75.77,E,571.4,601.5
2889,2889,2023-01-21 01:30:00,28.28,27.99,24.38,74.59,994.7158,0.0,0.808,2.468,102.0,E,607.5,622.9
2890,2890,2023-01-21 01:40:00,28.5,28.1,24.38,73.6,994.7338,0.0,0.945,1.826,64.86,NE,652.2,676.7
2891,2891,2023-01-21 01:50:00,28.58,28.39,24.38,70.54,994.7561,0.0,0.846,1.826,102.0,E,706.0,754.1
2892,2892,2023-01-21 02:00:00,29.21,28.9,24.38,69.13,994.8338,0.0,0.84,1.673,91.3,E,780.1,788.8
2893,2893,2023-01-21 02:10:00,29.21,28.66,24.38,66.49,994.824,0.0,0.825,1.571,187.4,S,783.8,809.0
2894,2894,2023-01-21 02:20:00,29.44,29.15,24.38,66.31,994.6631,0.0,0.542,1.448,178.9,S,812.0,816.0
2895,2895,2023-01-21 02:30:00,29.64,29.4,24.38,64.72,994.5702,0.0,0.905,1.683,223.6,SW,829.0,871.0
2896,2896,2023-01-21 02:40:00,30.16,29.78,24.38,64.74,994.4676,0.2,0.761,1.54,206.3,SW,892.0,912.0
2897,2897,2023-01-21 02:50:00,30.16,29.71,24.38,63.91,994.3458,0.2,1.067,2.06,246.2,SW,655.6,920.0
2898,2898,2023-01-21 03:00:00,30.16,29.19,24.38,64.31,994.3045,0.2,1.078,1.958,260.7,W,570.9,972.0
2899,2899,2023-01-21 03:10:00,30.26,30.03,24.38,61.05,994.1576,0.2,0.73,1.469,162.1,S,958.0,977.0
2900,2900,2023-01-21 03:20:00,30.58,30.44,24.38,59.49,994.1268,0.2,1.699,3.315,212.0,SW,996.0,
2901,2901,2023-01-21 03:30:00,31.01,30.67,24.38,59.46,994.0634,0.2,1.162,2.275,202.5,S,,
2902,2902,2023-01-21 03:40:00,31.23,30.63,24.38,59.96,993.8622,0.2,1.282,2.938,178.2,S,,
2903,2903,2023-01-21 03:50:00,31.23,30.65,24.38,59.01,993.705,0.2,1.264,2.723,182.6,S,,
2904,2904,2023-01-21 04:00:00,31.62,31.36,24.38,58.11,993.5608,0.2,1.147,2.285,227.6,SW,,
2905,2905,2023-01-21 04:10:00,31.62,31.05,24.38,58.35,993.3674,0.2,1.489,3.06,271.1,W,569.1,
2906,2906,2023-01-21 04:20:00,31.65,31.33,24.38,59.13,993.1725,0.2,2.041,3.57,233.4,SW,,
2907,2907,2023-01-21 04:30:00,31.65,31.15,24.38,56.8,993.0416,0.2,1.633,3.55,219.5,SW,,
2908,2908,2023-01-21 04:40:00,31.73,31.4,24.38,55.53,992.9279,0.2,1.747,3.468,239.8,SW,714.5,
2909,2909,2023-01-21 04:50:00,31.73,31.08,24.38,58.32,992.8699,0.2,1.241,3.417,218.4,SW,298.7,
2910,2910,2023-01-21 05:00:00,31.73,31.2,24.38,59.69,992.8099,0.2,1.605,3.182,213.2,SW,388.8,
2911,2911,2023-01-21 05:10:00,31.99,31.28,24.38,62.48,992.7366,0.2,1.787,3.468,233.4,SW,397.9,
2912,2912,2023-01-21 05:20:00,31.99,30.82,24.38,64.37,992.6967,0.2,2.065,4.57,225.7,SW,528.3,
2913,2913,2023-01-21 05:30:00,31.99,30.63,24.38,63.93,992.7004,0.2,1.538,2.938,219.3,SW,419.6,
2914,2914,2023-01-21 05:40:00,31.99,30.67,24.38,63.66,992.676,0.2,1.885,4.468,227.6,SW,403.5,
